Ajdovsčina
 ;"2011";1531;1440;1079;1100;452;340;10.6;7.8;2.8
 ;"2012";1597;1487;1071;1201;526;286;11.0;8.1;2.9
 ;"2013";1505;1477;1050;1192;455;285;10.5;7.9;2.6
 ;"2014";1495;1396;1046;1143;449;253;10.1;7.6;2.5
Ljubno
 ;"2010";16;11;12;14;4;-3;10.1;9.7;0.4
 ;"2011";8;17;11;12;-3;5;9.4;8.6;0.7
 ;"2012";18;14;12;13;6;1;12.0;9.4;2.6
 ;"2013";14;11;14;18;0;-7;9.5;12.1;-2.7
 ;"2014";17;8;10;13;7;-5;9.5;8.8;0.8
Ljutomer
 ;"2010";58;56;47;74;11;-18;9.7;10.2;-0.6
 ;"2011";70;46;66;71;4;-25;9.9;11.6;-1.8
 ;"2012";60;35;65;66;-5;-31;8.1;11.2;-3.1
 ;"2013";47;45;66;73;-19;-28;7.9;12.0;-4.0
 ;"2014";46;49;65;60;-19;-11;8.2;10.8;-2.6
Log - Dragomer
 ;"2010";27;20;11;4;16;16;13.1;4.2;8.9
 ;"2011";20;20;4;9;16;11;11.0;3.6;7.4
 ;"2012";17;20;13;8;4;12;10.2;5.8;4.4
 ;"2013";15;13;12;7;3;6;7.6;5.2;2.5
 ;"2014";23;13;17;13;6;0;10.0;8.3;1.7
LogateC
 ;"2010";99;93;49;74;50;19;14.6;9.3;5.2
 ;"2011";87;81;56;66;31;15;12.6;9.2;3.5
 ;"2012";105;96;50;62;55;34;14.8;8.3;6.6
 ;"2013";89;91;53;70;36;21;13.1;9.0;4.2
 ;"2014";97;82;52;58;45;24;13.0;8.0;5.0
Loska dolina
 ;"2010";28;18;10;14;18;4;11.7;6.1;5.6
 ;"2011";24;20;12;4;12;16;11.3;4.1;7.2
 ;"2012";22;21;22;17;0;4;11.1;10.0;1.0
 ;"2013";15;16;14;10;1;6;8.0;6.2;1.8
 ;"2014";15;18;18;13;-3;5;8.5;8.0;0.5
Loski Potok
 ;"2010";7;6;22;14;-15;-8;6.5;18.1;-11.6
 ;"2011";6;13;11;27;-5;-14;9.6;19.3;-9.6
 ;"2012";11;10;13;21;-2;-11;10.8;17.4;-6.7
 ;"2013";12;8;19;20;-7;-12;10.3;20.2;-9.8
 ;"2014";7;4;22;29;-15;-25;5.8;27.1;-21.2
LovrenC na Pohorju
 ;"2010";20;19;22;16;-2;3;12.5;12.2;0.3
 ;"2011";19;8;12;17;7;-9;8.7;9.3;-0.6
 ;"2012";14;8;12;11;2;-3;7.0;7.3;-0.3
 ;"2013";6;21;11;19;-5;2;8.7;9.6;-1.0
 ;"2014";12;20;19;14;-7;6;10.3;10.6;-0.3
Luče
 ;"2010";6;7;9;7;-3;0;8.4;10.3;-1.9
 ;"2011";7;4;7;4;0;0;7.1;7.1;0.0
 ;"2012";8;7;11;8;-3;-1;9.9;12.5;-2.6
 ;"2013";10;7;5;5;5;2;11.2;6.6;4.6
 ;"2014";10;8;7;6;3;2;12.1;8.8;3.4
LukoviCa
 ;"2010";42;27;12;12;30;15;12.7;4.4;8.3
 ;"2011";37;41;27;15;10;26;14.3;7.7;6.6
 ;"2012";37;39;13;13;24;26;13.8;4.7;9.1
 ;"2013";30;39;15;12;15;27;12.4;4.8;7.5
 ;"2014";33;44;17;16;16;28;13.6;5.8;7.8
Majsperk
 ;"2010";18;19;20;21;-2;-2;9.0;10.0;-1.0
 ;"2011";29;19;23;18;6;1;11.8;10.1;1.7
 ;"2012";24;21;22;19;2;2;11.2;10.2;1.0
 ;"2013";19;15;15;12;4;3;8.6;6.8;1.8
 ;"2014";23;21;13;15;10;6;11.2;7.1;4.1
Makole
 ;"2010";13;6;10;6;3;0;9.1;7.7;1.4
 ;"2011";11;9;16;9;-5;0;9.6;12.0;-2.4
 ;"2012";9;16;10;6;-1;10;12.2;7.8;4.4
 ;"2013";9;6;1;8;8;-2;7.5;4.5;3.0
 ;"2014";9;13;4;8;5;5;10.9;5.9;4.9
Maribor
 ;"2010";503;462;562;615;-59;-153;8.6;10.5;-1.9
 ;"2011";497;473;565;625;-68;-152;8.7;10.7;-2.0
 ;"2012";467;450;573;663;-106;-213;8.3;11.1;-2.9
 ;"2013";471;447;570;620;-99;-173;8.3;10.7;-2.4
 ;"2014";501;462;583;611;-82;-149;8.6;10.7;-2.1
MarkovCi
 ;"2010";18;29;24;19;-6;10;11.8;10.8;1.0
 ;"2011";24;20;14;13;10;7;11.1;6.8;4.3
 ;"2012";29;16;15;9;14;7;11.2;6.0;5.2
 ;"2013";32;19;24;12;8;7;12.6;8.9;3.7
 ;"2014";20;25;17;15;3;10;11.3;8.0;3.3
Medvode
 ;"2010";96;101;48;86;48;15;12.7;8.7;4.1
 ;"2011";72;97;60;66;12;31;10.8;8.1;2.7
 ;"2012";110;88;65;82;45;6;12.6;9.4;3.2
 ;"2013";83;95;69;63;14;32;11.2;8.3;2.9
 ;"2014";63;79;60;64;3;15;8.9;7.8;1.1
Menges
 ;"2010";43;49;33;45;10;4;12.5;10.6;1.9
 ;"2011";46;39;28;53;18;-14;11.5;10.9;0.5
 ;"2012";41;44;30;64;11;-20;11.5;12.7;-1.2
 ;"2013";40;37;43;55;-3;-18;10.2;12.9;-2.8
 ;"2014";62;48;29;56;33;-8;14.6;11.3;3.3
Metlika
 ;"2010";47;34;50;70;-3;-36;9.6;14.2;-4.6
 ;"2011";33;30;48;46;-15;-16;7.5;11.2;-3.7
 ;"2012";44;43;61;50;-17;-7;10.4;13.2;-2.9
 ;"2013";56;43;50;60;6;-17;11.8;13.1;-1.3
 ;"2014";47;43;53;44;-6;-1;10.7;11.6;-0.8
MeziCa
 ;"2010";17;13;19;16;-2;-3;8.2;9.5;-1.4
 ;"2011";15;10;32;19;-17;-9;6.8;13.9;-7.1
 ;"2012";11;16;23;13;-12;3;7.4;9.9;-2.5
 ;"2013";13;15;20;8;-7;7;7.7;7.7;0.0
 ;"2014";12;15;12;9;0;6;7.5;5.8;1.7
Miklavz na Dravskem polju
 ;"2010";27;19;33;24;-6;-5;7.4;9.1;-1.8
 ;"2011";24;31;32;13;-8;18;8.8;7.2;1.6
 ;"2012";28;29;29;18;-1;11;8.9;7.3;1.6
 ;"2013";28;28;23;21;5;7;8.7;6.9;1.9
 ;"2014";36;40;28;21;8;19;11.8;7.6;4.2
Miren - KostanjeviCa
 ;"2010";22;21;23;14;-1;7;8.9;7.7;1.2
 ;"2011";25;30;21;16;4;14;11.3;7.6;3.7
 ;"2012";14;32;19;22;-5;10;9.6;8.5;1.0
 ;"2013";14;27;17;14;-3;13;8.4;6.4;2.1
 ;"2014";25;28;25;14;0;14;10.9;8.0;2.9
Mirna
 ;"2010";-;-;-;-;-;-;-;-;-
 ;"2011";-;-;-;-;-;-;-;-;-
 ;"2012";8;11;7;11;1;0;7.4;7.0;0.4
 ;"2013";18;9;11;6;7;3;10.5;6.6;3.9
 ;"2014";15;18;14;13;1;5;12.9;10.6;2.3
Mirna Peč
 ;"2010";29;16;12;8;17;8;16.1;7.1;8.9
 ;"2011";15;16;8;10;7;6;11.0;6.4;4.6
 ;"2012";18;20;7;9;11;11;13.4;5.6;7.7
 ;"2013";23;15;10;9;13;6;13.3;6.6;6.6
 ;"2014";21;16;9;15;12;1;12.9;8.4;4.5
Mislinja
 ;"2010";24;27;22;14;2;13;10.9;7.7;3.2
 ;"2011";24;22;21;20;3;2;9.8;8.7;1.1
 ;"2012";19;37;13;21;6;16;12.0;7.3;4.7
 ;"2013";22;24;21;11;1;13;9.9;6.9;3.0
 ;"2014";26;21;21;23;5;-2;10.2;9.5;0.6
Mokronog - Trebelno
 ;"2010";24;26;19;14;5;12;17.2;11.3;5.8
 ;"2011";17;18;20;14;-3;4;11.8;11.5;0.3
 ;"2012";11;21;22;11;-11;10;10.7;11.1;-0.3
 ;"2013";22;17;13;6;9;11;12.9;6.3;6.6
 ;"2014";13;15;11;13;2;2;9.2;7.9;1.3
Moravče
 ;"2010";37;34;7;15;30;19;14.3;4.4;9.9
 ;"2011";28;29;12;17;16;12;11.2;5.7;5.5
 ;"2012";30;29;21;21;9;8;11.6;8.2;3.3
 ;"2013";36;28;21;17;15;11;12.4;7.4;5.0
 ;"2014";23;30;13;18;10;12;10.2;6.0;4.2
Moravske TopliCe
 ;"2010";20;20;35;38;-15;-18;6.7;12.2;-5.5
 ;"2011";28;23;32;31;-4;-8;8.5;10.6;-2.0
 ;"2012";22;31;37;31;-15;0;8.9;11.4;-2.5
 ;"2013";28;25;36;35;-8;-10;9.0;12.0;-3.1
 ;"2014";32;21;34;34;-2;-13;9.0;11.6;-2.6
Mozirje
 ;"2010";18;17;23;17;-5;0;8.6;9.8;-1.2
 ;"2011";15;21;15;15;0;6;8.8;7.4;1.5
 ;"2012";39;20;19;15;20;5;14.4;8.3;6.1
 ;"2013";18;14;26;15;-8;-1;7.8;10.0;-2.2
 ;"2014";17;22;14;15;3;7;9.5;7.0;2.4
Murska Sobota
 ;"2010";84;80;87;108;-3;-28;8.5;10.1;-1.6
 ;"2011";68;95;97;128;-29;-33;8.4;11.7;-3.2
 ;"2012";70;78;88;132;-18;-54;7.7;11.4;-3.7
 ;"2013";88;67;111;115;-23;-48;8.1;11.8;-3.7
 ;"2014";76;66;91;115;-15;-49;7.5;10.9;-3.4
Muta
 ;"2010";16;16;15;4;1;12;9.1;5.4;3.7
 ;"2011";11;22;14;9;-3;13;9.4;6.5;2.8
 ;"2012";16;12;16;12;0;0;8.0;8.0;0.0
 ;"2013";17;21;19;19;-2;2;11.1;11.1;0.0
 ;"2014";22;19;14;7;8;12;12.0;6.1;5.8
Naklo
 ;"2010";32;32;22;20;10;12;12.2;8.0;4.2
 ;"2011";29;35;18;17;11;18;12.1;6.6;5.5
 ;"2012";39;22;25;14;14;8;11.5;7.4;4.1
 ;"2013";29;31;25;22;4;9;11.2;8.8;2.4
 ;"2014";27;16;26;24;1;-8;8.1;9.4;-1.3
Nazarje
 ;"2010";19;10;15;12;4;-2;11.2;10.4;0.8
 ;"2011";7;16;11;11;-4;5;8.8;8.5;0.4
 ;"2012";14;15;9;14;5;1;11.1;8.8;2.3
 ;"2013";13;9;16;13;-3;-4;8.5;11.1;-2.7
 ;"2014";14;11;8;11;6;0;9.7;7.4;2.3
Nova GoriCa
 ;"2010";178;168;142;159;36;9;10.8;9.4;1.4
 ;"2011";193;163;153;166;40;-3;11.1;10.0;1.2
 ;"2012";161;182;185;156;-24;26;10.7;10.7;0.1
 ;"2013";157;154;156;187;1;-33;9.8;10.8;-1.0
 ;"2014";155;154;160;191;-5;-37;9.7;11.1;-1.3
Novo mesto
 ;"2010";226;237;144;143;82;94;12.8;7.9;4.9
 ;"2011";252;180;155;137;97;43;11.9;8.1;3.9
 ;"2012";220;226;161;161;59;65;12.3;8.8;3.4
 ;"2013";226;186;148;145;78;41;11.3;8.1;3.3
 ;"2014";237;207;169;150;68;57;12.3;8.8;3.5
OdranCi
 ;"2010";10;16;9;10;1;6;15.3;11.2;4.1
 ;"2011";8;6;10;9;-2;-3;8.3;11.3;-3.0
 ;"2012";14;7;12;9;2;-2;12.7;12.7;0.0
 ;"2013";10;9;7;6;3;3;11.6;8.0;3.7
 ;"2014";11;11;11;5;0;6;13.4;9.7;3.6
OplotniCa
 ;"2010";20;29;13;16;7;13;12.4;7.3;5.1
 ;"2011";14;26;15;15;-1;11;10.1;7.6;2.5
 ;"2012";21;20;12;11;9;9;10.2;5.7;4.5
 ;"2013";28;27;18;17;10;10;13.7;8.7;5.0
 ;"2014";17;27;15;17;2;10;10.8;7.9;3.0
Ormoz
 ;"2010";69;54;62;72;7;-18;9.7;10.6;-0.9
 ;"2011";64;53;72;79;-8;-26;9.3;12.0;-2.7
 ;"2012";62;46;61;74;1;-28;8.6;10.7;-2.1
 ;"2013";72;41;81;82;-9;-41;9.0;13.0;-4.0
 ;"2014";53;44;66;72;-13;-28;7.8;11.1;-3.3
OsilniCa
 ;"2010";0;1;2;1;-2;0;2.5;7.4;-5.0
 ;"2011";4;2;2;2;2;0;15.0;10.0;5.0
 ;"2012";2;3;4;2;-2;1;12.1;14.5;-2.4
 ;"2013";0;0;3;1;-3;-1;0.0;10.4;-10.4
 ;"2014";2;0;3;2;-1;-2;5.3;13.4;-8.0
PesniCa
 ;"2010";31;46;44;47;-13;-1;10.1;12.0;-1.8
 ;"2011";27;36;50;52;-23;-16;8.4;13.5;-5.2
 ;"2012";31;48;41;48;-10;0;10.5;11.8;-1.3
 ;"2013";36;35;59;49;-23;-14;9.4;14.3;-4.9
 ;"2014";26;28;49;45;-23;-17;7.2;12.5;-5.3
Piran/Pirano
 ;"2010";66;81;103;72;-37;9;8.3;9.8;-1.6
 ;"2011";95;78;91;75;4;3;9.8;9.4;0.4
 ;"2012";79;85;76;93;3;-8;9.3;9.6;-0.3
 ;"2013";76;58;103;83;-27;-25;7.5;10.5;-2.9
 ;"2014";77;70;63;90;14;-20;8.3;8.6;-0.3
Pivka
 ;"2010";35;31;16;24;19;7;11.1;6.7;4.4
 ;"2011";31;33;14;18;17;15;10.7;5.4;5.4
 ;"2012";35;39;37;17;-2;22;12.3;9.0;3.3
 ;"2013";38;32;27;16;11;16;11.5;7.1;4.5
 ;"2014";27;28;24;27;3;1;9.1;8.4;0.7
Podčetrtek
 ;"2010";28;20;23;20;5;0;14.4;12.9;1.5
 ;"2011";13;20;16;11;-3;9;9.9;8.1;1.8
 ;"2012";16;14;17;13;-1;1;9.0;9.0;0.0
 ;"2013";13;18;16;21;-3;-3;9.3;11.1;-1.8
 ;"2014";16;16;18;17;-2;-1;9.7;10.6;-0.9
Podlehnik
 ;"2010";11;12;8;8;3;4;12.1;8.4;3.7
 ;"2011";3;7;17;13;-14;-6;5.3;16.0;-10.7
 ;"2012";5;7;5;7;0;0;6.3;6.3;0.0
 ;"2013";9;7;12;9;-3;-2;8.6;11.3;-2.7
 ;"2014";9;7;12;6;-3;1;8.7;9.8;-1.1
Podvelka
 ;"2010";11;10;10;12;1;-2;8.2;8.6;-0.4
 ;"2011";14;11;17;17;-3;-6;9.8;13.4;-3.5
 ;"2012";9;10;18;11;-9;-1;7.6;11.6;-4.0
 ;"2013";11;11;13;19;-2;-8;9.0;13.0;-4.1
 ;"2014";10;14;13;13;-3;1;9.9;10.7;-0.8
Poljčane
 ;"2010";24;28;45;41;-21;-13;11.4;18.8;-7.4
 ;"2011";27;20;39;62;-12;-42;10.3;22.2;-11.9
 ;"2012";27;20;37;53;-10;-33;10.3;19.7;-9.4
 ;"2013";23;13;36;70;-13;-57;8.0;23.6;-15.6
 ;"2014";16;20;28;35;-12;-15;8.1;14.1;-6.1
Polzela
 ;"2010";20;23;35;61;-15;-38;7.2;16.2;-8.9
 ;"2011";28;31;29;54;-1;-23;9.9;13.9;-4.0
 ;"2012";35;27;44;42;-9;-15;10.3;14.3;-4.0
 ;"2013";32;33;39;51;-7;-18;10.8;14.9;-4.1
 ;"2014";26;25;25;55;1;-30;8.4;13.1;-4.8
Postojna
 ;"2010";107;91;82;93;25;-2;12.6;11.2;1.5
 ;"2011";109;103;66;75;43;28;13.5;9.0;4.5
 ;"2012";102;87;65;92;37;-5;12.0;10.0;2.0
 ;"2013";100;96;73;67;27;29;12.4;8.8;3.5
 ;"2014";83;89;57;81;26;8;10.8;8.7;2.1
Prebold
 ;"2010";25;34;20;16;5;18;12.3;7.5;4.8
 ;"2011";45;29;31;27;14;2;14.7;11.5;3.2
 ;"2012";27;27;42;36;-15;-9;10.8;15.6;-4.8
 ;"2013";40;27;34;30;6;-3;13.3;12.8;0.6
 ;"2014";31;24;32;27;-1;-3;11.0;11.8;-0.8
Preddvor
 ;"2010";17;25;26;27;-9;-2;12.0;15.1;-3.1
 ;"2011";22;21;21;37;1;-16;12.1;16.4;-4.2
 ;"2012";22;19;26;33;-4;-14;11.5;16.5;-5.0
 ;"2013";18;10;14;29;4;-19;7.9;12.1;-4.2
 ;"2014";25;14;23;37;2;-23;11.0;16.9;-5.9
Prevalje
 ;"2010";32;27;48;44;-16;-17;8.6;13.5;-4.8
 ;"2011";30;27;52;68;-22;-41;8.3;17.6;-9.2
 ;"2012";35;36;35;52;0;-16;10.4;12.7;-2.3
 ;"2013";25;31;38;45;-13;-14;8.2;12.2;-4.0
 ;"2014";29;31;38;54;-9;-23;8.9;13.7;-4.7
Ptuj
 ;"2010";116;97;110;115;6;-18;9.0;9.5;-0.5
 ;"2011";115;106;131;139;-16;-33;9.3;11.4;-2.1
 ;"2012";139;97;139;134;0;-37;10.0;11.6;-1.6
 ;"2013";102;93;118;139;-16;-46;8.4;11.0;-2.7
 ;"2014";112;82;116;114;-4;-32;8.4;9.9;-1.6
PuConCi
 ;"2010";28;17;22;38;6;-21;7.4;9.8;-2.5
 ;"2011";37;29;47;40;-10;-11;10.8;14.2;-3.4
 ;"2012";26;34;42;38;-16;-4;9.8;13.1;-3.3
 ;"2013";32;23;31;41;1;-18;9.0;11.8;-2.8
 ;"2014";31;23;30;43;1;-20;9.0;12.1;-3.1
Rače - Fram
 ;"2010";36;31;22;24;14;7;9.9;6.8;3.1
 ;"2011";42;36;31;19;11;17;11.3;7.2;4.1
 ;"2012";42;36;29;20;13;16;11.2;7.0;4.1
 ;"2013";33;34;29;25;4;9;9.6;7.7;1.9
 ;"2014";52;50;26;21;26;29;14.5;6.7;7.8
Radeče
 ;"2010";21;21;15;11;6;10;9.4;5.8;3.6
 ;"2011";15;22;24;17;-9;5;8.3;9.2;-0.9
 ;"2012";22;21;22;15;0;6;9.7;8.3;1.3
 ;"2013";17;19;30;17;-13;2;8.3;10.8;-2.5
 ;"2014";18;22;19;6;-1;16;9.3;5.8;3.5
RadenCi
 ;"2010";25;24;28;35;-3;-11;9.3;12.0;-2.7
 ;"2011";20;18;40;38;-20;-20;7.2;14.9;-7.6
 ;"2012";24;28;22;37;2;-9;9.9;11.3;-1.3
 ;"2013";20;13;29;43;-9;-30;6.3;13.8;-7.4
 ;"2014";17;24;31;38;-14;-14;7.8;13.2;-5.4
Radlje ob Dravi
 ;"2010";40;36;33;36;7;0;12.2;11.0;1.1
 ;"2011";39;31;40;35;-1;-4;11.1;11.9;-0.8
 ;"2012";34;26;36;28;-2;-2;9.5;10.2;-0.6
 ;"2013";35;29;37;28;-2;1;10.1;10.3;-0.2
 ;"2014";34;28;31;46;3;-18;9.9;12.3;-2.4
RadovljiCa
 ;"2010";102;101;82;93;20;8;10.8;9.3;1.5
 ;"2011";98;113;83;111;15;2;11.1;10.2;0.9
 ;"2012";111;89;87;97;24;-8;10.6;9.7;0.8
 ;"2013";83;89;81;98;2;-9;9.1;9.5;-0.4
 ;"2014";105;74;73;105;32;-31;9.5;9.4;0.1
Ravne na Koroskem
 ;"2010";58;57;49;38;9;19;9.8;7.4;2.4
 ;"2011";42;54;41;38;1;16;8.3;6.8;1.5
 ;"2012";54;53;46;32;8;21;9.3;6.8;2.5
 ;"2013";55;42;44;38;11;4;8.5;7.2;1.3
 ;"2014";52;56;54;26;-2;30;9.6;7.1;2.5
Razkrizje
 ;"2010";14;4;5;6;9;-2;13.3;8.1;5.2
 ;"2011";6;7;4;11;2;-4;9.6;11.1;-1.5
 ;"2012";3;6;5;6;-2;0;6.7;8.2;-1.5
 ;"2013";3;4;8;7;-5;-3;5.2;11.2;-6.0
 ;"2014";6;2;7;3;-1;-1;6.2;7.8;-1.6
RečiCa ob Savinji
 ;"2010";16;15;11;4;5;11;13.4;6.5;6.9
 ;"2011";12;11;10;10;2;1;10.0;8.7;1.3
 ;"2012";15;9;10;7;5;2;10.4;7.4;3.0
 ;"2013";12;12;6;9;6;3;10.3;6.4;3.9
 ;"2014";12;12;10;12;2;0;10.2;9.3;0.8
Renče - Vogrsko
 ;"2010";28;27;16;18;12;9;12.8;7.9;4.9
 ;"2011";20;22;17;18;3;4;9.8;8.2;1.6
 ;"2012";21;22;27;27;-6;-5;10.0;12.6;-2.6
 ;"2013";24;25;19;18;5;7;11.4;8.6;2.8
 ;"2014";21;20;21;18;0;2;9.5;9.1;0.5
RibniCa
 ;"2010";54;47;45;50;9;-3;10.8;10.2;0.6
 ;"2011";61;59;52;67;9;-8;12.8;12.7;0.1
 ;"2012";56;47;44;60;12;-13;11.0;11.1;-0.1
 ;"2013";63;60;53;66;10;-6;13.2;12.8;0.4
 ;"2014";50;57;55;46;-5;11;11.4;10.8;0.6
RibniCa na Pohorju
 ;"2010";4;6;7;6;-3;0;8.0;10.4;-2.4
 ;"2011";6;9;11;9;-5;0;12.3;16.4;-4.1
 ;"2012";4;3;3;5;1;-2;5.8;6.6;-0.8
 ;"2013";6;3;9;2;-3;1;7.6;9.3;-1.7
 ;"2014";5;6;9;5;-4;1;9.3;11.8;-2.5
Rogaska Slatina
 ;"2010";61;58;46;55;15;3;10.8;9.1;1.6
 ;"2011";56;51;52;42;4;9;9.7;8.5;1.2
 ;"2012";50;60;62;37;-12;23;10.0;9.0;1.0
 ;"2013";52;49;42;45;10;4;9.1;7.9;1.3
 ;"2014";51;56;48;53;3;3;9.7;9.2;0.5
RogasovCi
 ;"2010";16;14;22;20;-6;-6;9.3;13.0;-3.7
 ;"2011";22;11;20;24;2;-13;10.3;13.7;-3.4
 ;"2012";14;15;18;26;-4;-11;9.1;13.8;-4.7
 ;"2013";13;15;13;24;0;-9;8.8;11.6;-2.8
 ;"2014";12;16;22;20;-10;-4;8.9;13.3;-4.4
RogateC
 ;"2010";23;17;15;14;8;3;12.7;9.2;3.5
 ;"2011";15;17;8;9;7;8;10.2;5.4;4.8
 ;"2012";19;10;15;13;4;-3;9.2;8.9;0.3
 ;"2013";15;19;15;11;0;8;10.9;8.3;2.6
 ;"2014";18;14;13;12;5;2;10.2;8.0;2.2
Ruse
 ;"2010";31;38;32;37;-1;1;9.5;9.5;0.0
 ;"2011";42;30;34;32;8;-2;9.9;9.1;0.8
 ;"2012";21;31;31;31;-10;0;7.2;8.5;-1.4
 ;"2013";34;28;33;29;1;-1;8.6;8.6;0.0
 ;"2014";32;25;34;24;-2;1;7.9;8.1;-0.1
SelniCa ob Dravi
 ;"2010";19;16;17;22;2;-6;7.7;8.6;-0.9
 ;"2011";31;15;18;13;13;2;10.1;6.8;3.3
 ;"2012";20;22;19;11;1;11;9.2;6.6;2.6
 ;"2013";12;20;27;15;-15;5;7.1;9.4;-2.2
 ;"2014";25;21;14;25;11;-4;10.2;8.7;1.6
Semič
 ;"2010";31;15;14;17;17;-2;12.0;8.1;3.9
 ;"2011";23;23;10;14;13;9;12.0;6.2;5.7
 ;"2012";13;27;17;10;-4;17;10.4;7.0;3.4
 ;"2013";16;23;21;9;-5;14;10.2;7.8;2.4
 ;"2014";20;21;11;12;9;9;10.8;6.1;4.7
SevniCa
 ;"2010";80;90;113;107;-33;-17;9.6;12.5;-2.8
 ;"2011";86;79;90;132;-4;-53;9.4;12.6;-3.2
 ;"2012";76;85;115;140;-39;-55;9.2;14.6;-5.4
 ;"2013";73;83;111;103;-38;-20;8.9;12.2;-3.3
 ;"2014";110;80;104;119;6;-39;10.9;12.7;-1.9
Sezana
 ;"2010";71;58;82;75;-11;-17;10.0;12.2;-2.2
 ;"2011";70;68;58;63;12;5;10.6;9.3;1.3
 ;"2012";61;69;62;72;-1;-3;10.0;10.3;-0.3
 ;"2013";52;56;66;67;-14;-11;8.3;10.2;-1.9
 ;"2014";57;62;75;81;-18;-19;9.1;11.9;-2.8
Slovenj GradeC
 ;"2010";87;77;57;56;30;21;9.7;6.7;3.0
 ;"2011";102;96;64;64;38;32;11.7;7.6;4.1
 ;"2012";111;90;70;74;41;16;11.9;8.6;3.4
 ;"2013";80;74;72;73;8;1;9.1;8.6;0.5
 ;"2014";93;89;67;65;26;24;10.8;7.9;3.0
Slovenska BistriCa
 ;"2010";153;131;105;79;48;52;11.5;7.4;4.0
 ;"2011";143;133;104;92;39;41;11.0;7.8;3.2
 ;"2012";123;153;99;78;24;75;11.0;7.0;3.9
 ;"2013";134;128;129;80;5;48;10.4;8.3;2.1
 ;"2014";149;132;96;90;53;42;11.1;7.4;3.8
Slovenske KonjiCe
 ;"2010";85;91;60;67;25;24;12.2;8.8;3.4
 ;"2011";79;89;52;65;27;24;11.6;8.1;3.5
 ;"2012";66;74;68;77;-2;-3;9.7;10.0;-0.3
 ;"2013";77;72;57;68;20;4;10.3;8.6;1.7
 ;"2014";72;80;68;54;4;26;10.5;8.4;2.1
SodraziCa
 ;"2010";11;15;8;11;3;4;12.0;8.8;3.2
 ;"2011";9;19;9;6;0;13;12.9;6.9;6.0
 ;"2012";10;18;9;1;1;17;12.8;4.6;8.2
 ;"2013";11;8;8;10;3;-2;8.7;8.3;0.5
 ;"2014";14;21;9;7;5;14;16.1;7.4;8.8
Solčava
 ;"2010";3;1;1;0;2;1;7.7;1.9;5.8
 ;"2011";1;4;2;3;-1;1;9.7;9.7;0.0
 ;"2012";4;5;1;5;3;0;17.4;11.6;5.8
 ;"2013";3;4;0;2;3;2;13.4;3.8;9.6
 ;"2014";0;0;3;4;-3;-4;0.0;13.5;-13.5
Sredisče ob Dravi
 ;"2010";15;14;13;7;2;7;13.6;9.4;4.2
 ;"2011";7;12;12;10;-5;2;8.9;10.3;-1.4
 ;"2012";12;6;11;11;1;-5;8.5;10.4;-1.9
 ;"2013";13;6;10;12;3;-6;9.1;10.6;-1.4
 ;"2014";13;7;15;9;-2;-2;9.7;11.6;-1.9
Starse
 ;"2010";25;17;12;18;13;-1;10.2;7.3;2.9
 ;"2011";21;18;20;16;1;2;9.3;8.6;0.7
 ;"2012";14;20;20;20;-6;0;8.3;9.8;-1.5
 ;"2013";14;25;20;20;-6;5;9.5;9.8;-0.2
 ;"2014";14;15;16;19;-2;-4;7.1;8.6;-1.5
Straza
 ;"2010";20;30;18;9;2;21;13.0;7.0;6.0
 ;"2011";19;16;13;5;6;11;9.1;4.7;4.4
 ;"2012";20;17;12;12;8;5;9.6;6.2;3.4
 ;"2013";24;15;15;9;9;6;10.1;6.2;3.9
 ;"2014";17;18;14;6;3;12;9.1;5.2;3.9
Sveta Ana
 ;"2010";12;12;11;12;1;0;10.1;9.7;0.4
 ;"2011";14;13;11;16;3;-3;11.6;11.6;0.0
 ;"2012";16;12;10;10;6;2;11.9;8.5;3.4
 ;"2013";11;16;12;12;-1;4;11.5;10.2;1.3
 ;"2014";13;18;10;14;3;4;13.3;10.3;3.0
Sveta TrojiCa v Slov. goriCah
 ;"2010";4;11;12;9;-8;2;7.1;10.0;-2.9
 ;"2011";6;8;11;7;-5;1;6.7;8.6;-1.9
 ;"2012";7;9;8;7;-1;2;7.6;7.1;0.5
 ;"2013";7;6;11;8;-4;-2;6.3;9.1;-2.9
 ;"2014";14;7;13;12;1;-5;10.2;12.1;-1.9
Sveti Andraz v Slov. goriCah
 ;"2010";8;10;8;4;0;6;14.7;9.8;4.9
 ;"2011";6;5;5;4;1;1;9.2;7.5;1.7
 ;"2012";5;5;9;11;-4;-6;8.7;17.4;-8.7
 ;"2013";9;6;3;4;6;2;13.0;6.1;7.0
 ;"2014";5;4;0;8;5;-4;7.8;6.9;0.9
Sveti Jurij ob SčavniCi
 ;"2010";18;18;23;12;-5;6;12.4;12.0;0.3
 ;"2011";14;16;18;9;-4;7;10.4;9.3;1.0
 ;"2012";15;16;14;14;1;2;10.7;9.7;1.0
 ;"2013";14;14;9;14;5;0;9.7;7.9;1.7
 ;"2014";20;17;15;12;5;5;12.8;9.4;3.5
Sveti Jurij v Slov. goriCah
 ;"2010";7;7;7;11;0;-4;6.6;8.5;-1.9
 ;"2011";10;3;6;9;4;-6;6.2;7.1;-1.0
 ;"2012";10;11;3;8;7;3;10.0;5.2;4.8
 ;"2013";9;6;10;13;-1;-7;7.2;11.0;-3.8
 ;"2014";10;8;9;12;1;-4;8.7;10.2;-1.5
Sveti Tomaz
